LSOA21CD,Index of Multiple Deprivation (IMD) Score,pop_65plus
E01004448,26.7,0.05937016004130098
E01004449,46.3,0.10423280423280423
E01004450,15.9,0.16253602305475504
E01004451,16.1,0.1723952738990333
E01004452,24.8,0.15343915343915343
E01004453,25.8,0.13114754098360656
E01004454,24.4,0.12963904422979156
E01004455,29.4,0.11450806003335186
E01004456,42.7,0.12058823529411765
E01004457,20.5,0.06036745406824147
E01004458,26.2,0.09323671497584542
E01004459,43.4,0.06434155141310884
E01004460,29.8,0.06918865107018417
E01034485,15.2,0.10372208436724566
E01034486,15.2,0.0
E01004462,23.8,0.0874894336432798
E01004463,15.0,0.04745762711864407
E01004464,37.5,0.039792387543252594
E01004465,18.1,0.1027060270602706
E01004466,14.8,0.09391304347826086
E01004467,29.6,0.07133811734909244
E01004468,17.9,0.1185226019845645
E01004469,39.5,0.06275720164609054
E01004470,34.3,0.06438026474127558
E01004471,32.8,0.08943543879262157
E01034487,38.1,0.0443190975020145
E01034488,38.1,0.0608875128998968
E01004472,9.9,0.10780460415496912
E01004473,11.9,0.1015712682379349
E01004474,17.5,0.04417670682730924
E01004475,16.0,0.07449664429530202
E01004476,13.6,0.08495670995670995
E01004477,5.1,0.14839491217443973
E01004478,4.4,0.08494208494208494
E01004479,10.2,0.09533201840894148
E01004480,7.2,0.07327080890973037
E01004481,15.2,0.07800121876904327
E01004482,15.1,0.10861182519280206
E01004483,14.0,0.07564224548049477
E01004484,18.3,0.07213765718067505
E01004485,16.1,0.12082111436950146
E01004486,17.6,0.11514736120630568
E01004487,21.4,0.0841683366733467
E01004488,14.6,0.09946442234123948
E01004489,26.9,0.06449221645663454
E01004490,7.2,0.07106274007682459
E01004491,14.2,0.047275641025641024
E01004492,15.5,0.08626760563380281
E01004493,13.6,0.0662839248434238
E01004494,19.1,0.06818181818181818
E01004495,23.5,0.06900800985828712
E01004496,12.0,0.057803468208092484
E01004497,16.4,0.0861275476660092
E01004498,8.7,0.046734571599760334
E01004499,13.8,0.0792838874680307
E01004500,10.9,0.12267080745341614
E01004501,17.7,0.11341542449773169
E01004502,9.4,0.12484848484848485
E01004503,18.5,0.11336032388663968
E01004504,9.8,0.11450878334417697
E01004505,7.8,0.14022140221402213
E01004506,9.5,0.11222171740118128
E01004507,8.7,0.07423241352506801
E01004508,10.8,0.09081885856079404
E01035493,15.8,0.06831922611850061
E01035491,15.8,0.04128819157720892
E01004510,8.8,0.08681318681318681
E01004511,8.1,0.06390977443609022
E01004512,12.5,0.09507042253521127
E01004513,18.3,0.07779495105615662
E01004514,9.3,0.09278350515463918
E01004515,14.8,0.07696793002915452
E01004516,12.3,0.14166201896263245
E01004517,14.9,0.050718132854578095
E01004518,13.0,0.147008547008547
E01004519,16.6,0.11844331641285956
E01004520,16.5,0.1258692628650904
E01004521,16.4,0.09478908188585608
E01004522,18.3,0.07806267806267807
E01004523,19.1,0.19118522930315665
E01004524,35.0,0.14170692431561996
E01004525,21.6,0.06673564407656493
E01004526,22.8,0.07262569832402235
E01004527,15.3,0.1302570093457944
E01004528,28.7,0.08756038647342995
E01004529,13.5,0.06891566265060241
E01004530,15.2,0.11854792966534317
E01004531,25.3,0.1008595988538682
E01004532,16.1,0.10823689584751532
E01004533,27.0,0.10782241014799154
E01004534,13.5,0.09005235602094241
E01004535,37.7,0.05268817204301075
E01004536,23.5,0.04859656472559699
E01004537,33.4,0.07580878802510864
E01004538,25.1,0.11389884508164078
E01004539,34.1,0.07118967988533206
E01004540,26.4,0.09312638580931264
E01004541,38.6,0.1392258809936453
E01004542,7.0,0.09275730622617535
E01004543,7.9,0.08166761850371217
E01004544,12.1,0.12389380530973451
E01004545,10.6,0.052904564315352696
E01004546,6.6,0.08646864686468647
E01004547,20.3,0.14738292011019283
E01004548,17.5,0.08837890625
E01004549,19.3,0.1086053412462908
E01004550,13.2,0.20654545454545453
E01004551,17.5,0.061895551257253385
E01004552,10.7,0.025458248472505093
E01004553,11.3,0.07363687464867903
E01004554,6.5,0.07871198568872988
E01004555,4.8,0.08454810495626822
E01004556,4.7,0.0682095006090134
E01004557,8.3,0.09343583678296866
E01004558,5.8,0.07629427792915532
E01004559,7.6,0.09240246406570841
E01004560,17.4,0.09233176838810642
E01035499,29.9,0.1084788029925187
E01035496,29.9,0.04666130329847144
E01035497,29.9,0.006666666666666667
E01035498,29.9,0.004159733777038269
E01004563,30.5,0.0605080831408776
E01004564,18.5,0.08190578158458243
E01004565,19.3,0.07926102502979737
E01004566,11.7,0.12180629827688651
E01004567,31.6,0.06838328408611229
E01004568,23.7,0.043137254901960784
E01004569,24.7,0.10620574760516452
E01004570,33.6,0.122
E01004571,24.6,0.08552631578947369
E01004572,23.0,0.12998266897746968
E01004573,27.3,0.1092436974789916
E01004574,34.9,0.03597122302158273
E01004575,29.4,0.19349845201238391
E01004576,26.6,0.11943069306930693
E01004577,14.3,0.12097200211304807
E01004579,18.9,0.13266911379129523
E01004580,18.7,0.08169934640522876
E01004581,15.4,0.12332589285714286
E01004582,9.0,0.20953237410071943
E01004583,12.3,0.27564469914040113
E01004584,32.1,0.10783200908059024
E01004585,10.1,0.10125889436234264
E01004586,10.2,0.06572029442691903
E01004587,8.5,0.075
E01004588,12.9,0.054679802955665026
E01004589,7.6,0.04662643993417444
E01004590,25.4,0.1592119275825346
E01004591,18.6,0.09820485744456177
E01004592,25.6,0.12077294685990338
E01004593,8.5,0.08932238193018481
E01004594,5.2,0.12793427230046947
E01004595,8.2,0.08421052631578947
E01004596,6.1,0.10304158907510863
E01004597,12.0,0.10933333333333334
E01004598,8.3,0.037209302325581395
E01004599,3.6,0.10064516129032258
E01035494,27.9,0.011409013120365089
E01035495,27.9,0.06306306306306306
E01004601,19.4,0.10876494023904383
E01004602,9.6,0.12507664009809932
E01004604,7.8,0.1551176096630642
E01004605,12.6,0.16567728008634647
E01004606,6.0,0.07125603864734299
E01004607,6.9,0.1424129353233831
E01004608,15.7,0.12317961165048544
E01004609,11.2,0.10665451230628988
E01004610,19.9,0.12386706948640483
E01004611,15.9,0.13714285714285715
E01004612,21.0,0.11714460036607688
E01004613,32.5,0.1012216404886562
E01004614,17.5,0.07743250127356088
E01004615,37.1,0.09130166563849476
E01004616,16.2,0.06167633104902478
E01004617,22.7,0.04699738903394256
E01004618,13.3,0.15264187866927592
E01004619,13.6,0.06646751306945482
E01004620,13.6,0.08726003490401396
E01004621,16.2,0.10618966496308915
E01004622,21.1,0.06397849462365592
E01004623,8.8,0.07735742518351214
E01004624,19.5,0.10119421747328725
E01004625,7.6,0.19599109131403117
E01004626,14.0,0.1343042071197411
E01004627,10.1,0.08080808080808081
E01004628,23.4,0.09460043196544277
E01004629,8.7,0.18391521197007482
E01004630,29.9,0.10428410372040586
E01004631,20.8,0.08788853161843516
E01004632,8.4,0.1125569290826285
E01004633,26.3,0.07930828861061419
E01004634,12.9,0.13544474393530997
E01004635,13.2,0.1194393662400975
E01004636,15.7,0.10597826086956522
E01004637,14.9,0.09388335704125178
E01004638,6.7,0.1889763779527559
E01004639,10.4,0.13368055555555555
E01004640,5.2,0.14678362573099416
E01004641,19.7,0.15924932975871314
E01004642,22.2,0.12452471482889733
E01004643,21.8,0.12038590604026846
E01004644,18.2,0.148263753413968
E01004645,28.7,0.15880429705744978
E01035492,12.5,0.01201923076923077
E01035490,12.5,0.10354857475276323
E01033098,17.5,0.018321513002364065
E01033099,21.2,0.04726500265533723
E01033100,27.1,0.08248527048741296
E01035488,8.3,0.08010862186014936
E01035489,8.3,0.02313030069390902
E01033132,29.5,0.03460207612456748
E01033133,12.8,0.04745470232959448
E01033135,5.7,0.07196652719665272
E01004646,14.4,0.13148584905660377
E01004647,16.3,0.18437719915552428
E01004648,10.5,0.09819897084048028
E01004649,6.4,0.16632016632016633
E01004650,6.0,0.15509761388286333
E01004651,9.2,0.1576601671309192
E01004652,15.9,0.10251688152240639
E01004653,10.8,0.12372708757637474
E01004654,12.8,0.09777777777777778
E01004656,23.6,0.11304347826086956
E01004657,11.5,0.1429731925264013
E01004658,15.6,0.0562015503875969
E01004659,7.6,0.10471524800979792
E01004660,8.6,0.14396612561750177
E01004661,20.2,0.09384309831181728
E01004662,12.0,0.10741301059001512
E01004663,18.0,0.1402902557014513
E01004665,36.5,0.12448700410396717
E01035721,26.1,0.14768835616438356
E01035721,30.1,0.14768835616438356
E01004668,18.4,0.14008321775312066
E01004669,30.9,0.10889929742388758
E01004670,48.0,0.15735294117647058
E01004674,34.3,0.125
E01004675,33.0,0.10730688935281837
E01004676,21.2,0.06871247498332221
E01004677,22.9,0.10498533724340176
E01004678,24.7,0.09894525364138623
E01004679,32.1,0.08952187182095625
E01004680,11.0,0.16275303643724695
E01004681,12.1,0.08579088471849866
E01004682,14.2,0.07352941176470588
E01004683,8.6,0.12508406186953597
E01004684,21.3,0.10289855072463767
E01004686,23.8,0.12134189864382584
E01004687,7.0,0.2178438661710037
E01035718,5.3,0.10041368935690109
E01035718,16.0,0.10041368935690109
E01004690,5.4,0.17495219885277247
E01004691,11.0,0.1872410936205468
E01004692,6.6,0.19924098671726756
E01004693,12.6,0.10281923714759536
E01004694,8.5,0.13513513513513514
E01004695,12.7,0.08522727272727272
E01004696,32.4,0.1404728789986092
E01004697,16.2,0.10502625656414104
E01004698,20.0,0.10068130204390613
E01004699,14.7,0.07106017191977078
E01004700,11.3,0.07046979865771812
E01004701,9.4,0.13009708737864079
E01004702,42.1,0.12892970681737903
E01004703,10.5,0.14371557336004007
E01004705,5.3,0.12569610182975338
E01004706,7.4,0.08849557522123894
E01004707,3.9,0.06797663303239511
E01004708,22.9,0.09658725048293625
E01004709,20.1,0.1102135025966532
E01004710,31.1,0.1016949152542373
E01004711,24.3,0.08038422649140546
E01004712,11.1,0.13855421686746988
E01004713,7.5,0.1407804131599082
E01004714,10.3,0.08818236352729454
E01004715,15.8,0.13700107874865156
E01004716,7.4,0.2049571020019066
E01004717,12.0,0.1271585557299843
E01004718,29.8,0.1054945054945055
E01004719,28.6,0.12376779846659365
E01004720,32.0,0.1127129750982962
E01004721,38.5,0.1399894347596408
E01004722,36.0,0.08333333333333333
E01004723,29.3,0.10861759425493717
E01004724,10.9,0.13575129533678756
E01004725,27.2,0.09776751347190146
E01004726,9.4,0.148711943793911
E01004727,10.1,0.13695090439276486
E01004728,14.9,0.1864864864864865
E01004729,25.6,0.22030524220305242
E01004730,6.6,0.20666213460231136
E01004731,10.0,0.08316633266533066
E01004732,43.7,0.15841584158415842
E01004733,18.2,0.1327977315689981
E01004734,30.2,0.14420247204237788
E01004735,35.3,0.09099804305283757
E01004736,9.7,0.09566903684550743
E01004737,20.2,0.18159806295399517
E01035722,9.5,0.17857142857142858
E01035722,9.4,0.17857142857142858
E01004740,33.6,0.23525073746312683
E01004741,20.6,0.13033536585365854
E01004742,11.2,0.0983858570330515
E01004743,20.8,0.11551606288448393
E01004744,25.5,0.15563139931740613
E01035719,16.2,0.1016548463356974
E01035720,16.2,0.09031733116354759
E01004746,27.7,0.1480891719745223
E01004747,22.2,0.13939670932358317
E01004748,8.8,0.1839546191247974
E01004749,13.2,0.1077762619372442
E01004750,18.9,0.20991432068543453
E01004751,10.4,0.12807318467695827
E01004752,22.5,0.12893772893772895
E01004753,16.4,0.11130039750141965
E01004754,45.9,0.1399897066392177
E01004755,28.6,0.07368421052631578
E01004756,22.8,0.06729475100942127
E01004757,40.5,0.09781968179139658
E01004760,25.0,0.10352941176470588
E01004761,8.5,0.19556285949055052
E01004762,10.5,0.18556048131728942
E01004763,23.4,0.04431314623338257
E01004765,18.7,0.11815252416756176
E01032512,43.7,0.06624737945492662
E01032513,35.8,0.12828947368421054
E01033593,26.9,0.01801278326554329
E01033594,29.3,0.15323645970937913
E01035716,17.6,0.12539754656974103
E01035716,25.7,0.12539754656974103
E01033597,26.9,0.13160518444666003
E01033598,52.2,0.15039768618944324
E01033599,30.6,0.05818463925523662
E01035715,10.9,0.12625538020086083
E01033601,32.2,0.1225296442687747
E01033602,41.0,0.12433510638297872
E01033603,38.1,0.07557677008750995
E01033604,33.5,0.08389261744966443
E01033605,40.5,0.12033694344163658
E01035717,14.0,0.11461619348054679
E01035717,22.2,0.11461619348054679
E01035715,15.1,0.12625538020086083
